,Airline_Name,Source,Destination,Departure_time,Arrival_time,Date of Journey,Number of stops,Duration,Price
234,IndiGo,New Delhi,Mumbai,10:10,17:25,"Sat, 4 Jun",1 Stop,7h 15m,"16,507"
235,SpiceJet,New Delhi,Mumbai,12:05,18:50,"Sat, 4 Jun",1 Stop,6h 45m,"16,679"
236,SpiceJet,New Delhi,Mumbai,09:00,18:50,"Sat, 4 Jun",1 Stop,9h 50m,"16,679"
237,IndiGo,New Delhi,Mumbai,05:20,10:35,"Sat, 4 Jun",1 Stop,5h 15m,"16,717"
238,Air India,New Delhi,Mumbai,20:40,"08:05
+ 1 day","Sat, 4 Jun",1 Stop,11h 25m,"16,770"
239,SpiceJet,New Delhi,Mumbai,16:35,"13:35
+ 1 day","Sat, 4 Jun",1 Stop,21h 00m,"16,960"
240,Vistara,New Delhi,Mumbai,11:10,"09:45
+ 1 day","Sat, 4 Jun",1 Stop,22h 35m,"16,980"
241,Go First,New Delhi,Mumbai,05:00,14:20,"Sat, 4 Jun",1 Stop,9h 20m,"17,268"
242,Vistara,New Delhi,Mumbai,17:25,"09:00
+ 1 day","Sat, 4 Jun",1 Stop,15h 35m,"17,400"
243,Air India,New Delhi,Mumbai,22:00,"16:35
+ 1 day","Sat, 4 Jun",1 Stop,18h 35m,"17,400"
244,Vistara,New Delhi,Mumbai,17:25,"14:30
+ 1 day","Sat, 4 Jun",1 Stop,21h 05m,"17,400"
245,Go First,New Delhi,Mumbai,21:40,"08:10
+ 1 day","Sat, 4 Jun",1 Stop,10h 30m,"17,504"
246,Air India,New Delhi,Mumbai,10:45,16:35,"Sat, 4 Jun",1 Stop,5h 50m,"17,610"
247,IndiGo,New Delhi,Mumbai,09:50,19:40,"Sat, 4 Jun",1 Stop,9h 50m,"17,662"
248,Go First,New Delhi,Mumbai,10:40,19:50,"Sat, 4 Jun",1 Stop,9h 10m,"17,768"
249,Vistara,New Delhi,Mumbai,17:25,"11:40
+ 1 day","Sat, 4 Jun",1 Stop,18h 15m,"17,925"
250,Go First,New Delhi,Mumbai,12:50,21:00,"Sat, 4 Jun",1 Stop,8h 10m,"18,131"
251,Go First,New Delhi,Mumbai,10:25,21:00,"Sat, 4 Jun",1 Stop,10h 35m,"18,131"
252,Vistara,New Delhi,Mumbai,18:40,"14:45
+ 1 day","Sat, 4 Jun",1 Stop,20h 05m,"18,135"
253,IndiGo,New Delhi,Mumbai,07:20,13:45,"Sat, 4 Jun",1 Stop,6h 25m,"18,344"
254,SpiceJet,New Delhi,Mumbai,09:00,14:55,"Sat, 4 Jun",1 Stop,5h 55m,"18,883"
255,Vistara,New Delhi,Mumbai,20:40,"08:15
+ 1 day","Sat, 4 Jun",1 Stop,11h 35m,"19,185"
256,SpiceJet,New Delhi,Mumbai,11:30,18:00,"Sat, 4 Jun",1 Stop,6h 30m,"19,420"
257,Vistara,New Delhi,Mumbai,07:00,14:30,"Sat, 4 Jun",1 Stop,7h 30m,"19,920"
258,Vistara,New Delhi,Mumbai,17:30,23:30,"Sat, 4 Jun",1 Stop,6h 00m,"20,235"
259,Vistara,New Delhi,Mumbai,17:35,23:25,"Sat, 4 Jun",1 Stop,5h 50m,"20,445"
260,Vistara,New Delhi,Mumbai,17:35,"08:15
+ 1 day","Sat, 4 Jun",1 Stop,14h 40m,"20,445"
261,SpiceJet,New Delhi,Mumbai,11:30,18:55,"Sat, 4 Jun",1 Stop,7h 25m,"20,470"
262,Vistara,New Delhi,Mumbai,17:10,22:20,"Sat, 4 Jun",1 Stop,5h 10m,"20,655"
263,SpiceJet,New Delhi,Mumbai,08:30,23:55,"Sat, 4 Jun",1 Stop,15h 25m,"21,684"
264,Vistara,New Delhi,Mumbai,20:40,"11:25
+ 1 day","Sat, 4 Jun",1 Stop,14h 45m,"21,810"
265,Vistara,New Delhi,Mumbai,20:40,"23:25
+ 1 day","Sat, 4 Jun",1 Stop,26h 45m,"21,810"
266,Vistara,New Delhi,Mumbai,17:35,23:00,"Sat, 4 Jun",1 Stop,5h 25m,"22,125"
267,SpiceJet,New Delhi,Mumbai,05:45,18:20,"Sat, 4 Jun",1 Stop,12h 35m,"22,597"
268,Vistara,New Delhi,Mumbai,20:40,"12:00
+ 1 day","Sat, 4 Jun",1 Stop,15h 20m,"23,070"
269,Vistara,New Delhi,Mumbai,17:35,"11:25
+ 1 day","Sat, 4 Jun",1 Stop,17h 50m,"23,070"
270,Air Asia,New Delhi,Mumbai,18:45,"00:20
+ 1 day","Sat, 4 Jun",1 Stop,5h 35m,"23,126"
271,Air Asia,New Delhi,Mumbai,18:45,"07:15
+ 1 day","Sat, 4 Jun",1 Stop,12h 30m,"23,126"
272,Vistara,New Delhi,Mumbai,14:15,23:25,"Sat, 4 Jun",1 Stop,9h 10m,"23,910"
273,Vistara,New Delhi,Mumbai,15:55,23:30,"Sat, 4 Jun",1 Stop,7h 35m,"24,225"
274,Vistara,New Delhi,Mumbai,14:15,20:15,"Sat, 4 Jun",1 Stop,6h 00m,"24,435"
275,Vistara,New Delhi,Mumbai,14:15,20:40,"Sat, 4 Jun",1 Stop,6h 25m,"24,435"
276,Vistara,New Delhi,Mumbai,14:15,21:50,"Sat, 4 Jun",1 Stop,7h 35m,"24,435"
277,Vistara,New Delhi,Mumbai,06:15,20:15,"Sat, 4 Jun",1 Stop,14h 00m,"24,435"
278,Air Asia,New Delhi,Mumbai,09:35,20:40,"Sat, 4 Jun",1 Stop,11h 05m,"26,666"
279,Vistara,New Delhi,Mumbai,09:05,23:25,"Sat, 4 Jun",1 Stop,14h 20m,"26,745"
280,Air Asia,New Delhi,Mumbai,09:35,21:20,"Sat, 4 Jun",1 Stop,11h 45m,"26,876"
281,Vistara,New Delhi,Mumbai,07:30,20:20,"Sat, 4 Jun",1 Stop,12h 50m,"27,060"
282,Vistara,New Delhi,Mumbai,06:15,20:20,"Sat, 4 Jun",1 Stop,14h 05m,"27,060"
283,Vistara,New Delhi,Mumbai,09:05,20:15,"Sat, 4 Jun",1 Stop,11h 10m,"27,270"
284,Vistara,New Delhi,Mumbai,09:05,20:40,"Sat, 4 Jun",1 Stop,11h 35m,"27,270"
285,Vistara,New Delhi,Mumbai,08:05,20:15,"Sat, 4 Jun",1 Stop,12h 10m,"27,270"
286,Vistara,New Delhi,Mumbai,08:05,20:40,"Sat, 4 Jun",1 Stop,12h 35m,"27,270"
287,Vistara,New Delhi,Mumbai,09:05,21:50,"Sat, 4 Jun",1 Stop,12h 45m,"27,270"
288,Vistara,New Delhi,Mumbai,08:05,21:50,"Sat, 4 Jun",1 Stop,13h 45m,"27,270"
289,Vistara,New Delhi,Mumbai,13:45,22:35,"Sat, 4 Jun",1 Stop,8h 50m,"28,005"
290,Vistara,New Delhi,Mumbai,07:30,13:00,"Sat, 4 Jun",1 Stop,5h 30m,"29,370"
291,Vistara,New Delhi,Mumbai,06:15,13:00,"Sat, 4 Jun",1 Stop,6h 45m,"29,370"
292,Vistara,New Delhi,Mumbai,14:10,19:00,"Sat, 4 Jun",1 Stop,4h 50m,"29,475"
293,SpiceJet,New Delhi,Mumbai,09:25,16:10,"Sat, 4 Jun",1 Stop,6h 45m,"32,924"
294,Air Asia,New Delhi,Mumbai,12:50,23:45,"Mon, 6 Jun",1 Stop,10h 55m,"8,052"
295,Go First,New Delhi,Mumbai,02:40,04:50,"Mon, 6 Jun",Non Stop,2h 10m,"8,053"
296,Go First,New Delhi,Mumbai,14:00,16:10,"Mon, 6 Jun",Non Stop,2h 10m,"8,053"
297,Go First,New Delhi,Mumbai,15:45,18:00,"Mon, 6 Jun",Non Stop,2h 15m,"8,053"
298,Go First,New Delhi,Mumbai,18:45,21:00,"Mon, 6 Jun",Non Stop,2h 15m,"8,053"
299,SpiceJet,New Delhi,Mumbai,18:55,21:10,"Mon, 6 Jun",Non Stop,2h 15m,"8,053"
300,SpiceJet,New Delhi,Mumbai,21:40,23:55,"Mon, 6 Jun",Non Stop,2h 15m,"8,053"
301,Go First,New Delhi,Mumbai,22:45,"01:00
+ 1 day","Mon, 6 Jun",Non Stop,2h 15m,"8,053"
302,Go First,New Delhi,Mumbai,20:55,23:25,"Mon, 6 Jun",Non Stop,2h 30m,"8,053"
303,SpiceJet,New Delhi,Mumbai,11:30,18:00,"Mon, 6 Jun",1 Stop,6h 30m,"8,053"
304,Go First,New Delhi,Mumbai,09:00,15:55,"Mon, 6 Jun",1 Stop,6h 55m,"8,053"
305,SpiceJet,New Delhi,Mumbai,11:30,18:55,"Mon, 6 Jun",1 Stop,7h 25m,"8,053"
306,SpiceJet,New Delhi,Mumbai,15:10,"05:15
+ 1 day","Mon, 6 Jun",1 Stop,14h 05m,"8,053"
307,SpiceJet,New Delhi,Mumbai,20:00,"10:30
+ 1 day","Mon, 6 Jun",1 Stop,14h 30m,"8,053"
308,SpiceJet,New Delhi,Mumbai,12:05,"05:15
+ 1 day","Mon, 6 Jun",1 Stop,17h 10m,"8,053"
309,IndiGo,New Delhi,Mumbai,11:55,13:55,"Mon, 6 Jun",Non Stop,2h 00m,"8,054"
310,IndiGo,New Delhi,Mumbai,06:30,08:35,"Mon, 6 Jun",Non Stop,2h 05m,"8,054"
311,IndiGo,New Delhi,Mumbai,10:45,12:50,"Mon, 6 Jun",Non Stop,2h 05m,"8,054"
312,IndiGo,New Delhi,Mumbai,17:00,19:05,"Mon, 6 Jun",Non Stop,2h 05m,"8,054"
313,IndiGo,New Delhi,Mumbai,23:35,"01:40
+ 1 day","Mon, 6 Jun",Non Stop,2h 05m,"8,054"
314,IndiGo,New Delhi,Mumbai,02:00,04:10,"Mon, 6 Jun",Non Stop,2h 10m,"8,054"
315,IndiGo,New Delhi,Mumbai,05:30,07:40,"Mon, 6 Jun",Non Stop,2h 10m,"8,054"
316,IndiGo,New Delhi,Mumbai,14:10,16:20,"Mon, 6 Jun",Non Stop,2h 10m,"8,054"
317,IndiGo,New Delhi,Mumbai,15:25,17:35,"Mon, 6 Jun",Non Stop,2h 10m,"8,054"
318,IndiGo,New Delhi,Mumbai,16:15,18:25,"Mon, 6 Jun",Non Stop,2h 10m,"8,054"
319,IndiGo,New Delhi,Mumbai,19:45,21:55,"Mon, 6 Jun",Non Stop,2h 10m,"8,054"
320,IndiGo,New Delhi,Mumbai,08:45,11:00,"Mon, 6 Jun",Non Stop,2h 15m,"8,054"
321,IndiGo,New Delhi,Mumbai,18:10,20:25,"Mon, 6 Jun",Non Stop,2h 15m,"8,054"
322,IndiGo,New Delhi,Mumbai,09:35,12:00,"Mon, 6 Jun",Non Stop,2h 25m,"8,054"
323,IndiGo,New Delhi,Mumbai,21:45,"00:10
+ 1 day","Mon, 6 Jun",Non Stop,2h 25m,"8,054"
324,Vistara,New Delhi,Mumbai,15:30,17:40,"Mon, 6 Jun",Non Stop,2h 10m,"8,055"
325,Air India,New Delhi,Mumbai,14:00,16:15,"Mon, 6 Jun",Non Stop,2h 15m,"8,055"
326,Air India,New Delhi,Mumbai,19:00,21:15,"Mon, 6 Jun",Non Stop,2h 15m,"8,055"
327,Vistara,New Delhi,Mumbai,16:45,19:05,"Mon, 6 Jun",Non Stop,2h 20m,"8,055"
328,Air India,New Delhi,Mumbai,10:00,12:35,"Mon, 6 Jun",Non Stop,2h 35m,"8,055"
329,Air India,New Delhi,Mumbai,17:55,22:10,"Mon, 6 Jun",1 Stop,4h 15m,"8,055"
330,Air Asia,New Delhi,Mumbai,13:00,14:50,"Mon, 6 Jun",Non Stop,1h 50m,"8,085"
331,Air Asia,New Delhi,Mumbai,04:25,06:35,"Mon, 6 Jun",Non Stop,2h 10m,"8,085"
332,IndiGo,New Delhi,Mumbai,08:00,10:20,"Mon, 6 Jun",Non Stop,2h 20m,"8,264"
333,Air India,New Delhi,Mumbai,07:00,09:05,"Mon, 6 Jun",Non Stop,2h 05m,"8,265"
334,Air India,New Delhi,Mumbai,08:00,10:10,"Mon, 6 Jun",Non Stop,2h 10m,"8,265"
335,Air Asia,New Delhi,Mumbai,18:45,"00:20
+ 1 day","Mon, 6 Jun",1 Stop,5h 35m,"8,341"
336,Air Asia,New Delhi,Mumbai,10:40,23:45,"Mon, 6 Jun",1 Stop,13h 05m,"8,341"
337,SpiceJet,New Delhi,Mumbai,19:45,22:00,"Mon, 6 Jun",Non Stop,2h 15m,"8,473"
338,IndiGo,New Delhi,Mumbai,07:20,09:25,"Mon, 6 Jun",Non Stop,2h 05m,"8,474"
339,Vistara,New Delhi,Mumbai,12:50,15:00,"Mon, 6 Jun",Non Stop,2h 10m,"8,580"
340,Vistara,New Delhi,Mumbai,19:45,21:55,"Mon, 6 Jun",Non Stop,2h 10m,"8,580"
341,Air Asia,New Delhi,Mumbai,12:50,19:15,"Mon, 6 Jun",1 Stop,6h 25m,"8,895"
342,Air Asia,New Delhi,Mumbai,07:25,14:05,"Mon, 6 Jun",1 Stop,6h 40m,"8,895"
343,Air Asia,New Delhi,Mumbai,10:40,19:15,"Mon, 6 Jun",1 Stop,8h 35m,"8,895"
344,Air Asia,New Delhi,Mumbai,05:10,19:15,"Mon, 6 Jun",1 Stop,14h 05m,"8,895"
345,Air Asia,New Delhi,Mumbai,08:10,"00:20
+ 1 day","Mon, 6 Jun",1 Stop,16h 10m,"8,895"
346,SpiceJet,New Delhi,Mumbai,07:20,09:35,"Mon, 6 Jun",Non Stop,2h 15m,"8,999"
347,Vistara,New Delhi,Mumbai,06:00,08:00,"Mon, 6 Jun",Non Stop,2h 00m,"9,105"
348,Vistara,New Delhi,Mumbai,10:20,12:35,"Mon, 6 Jun",Non Stop,2h 15m,"9,105"
349,Vistara,New Delhi,Mumbai,11:40,14:00,"Mon, 6 Jun",Non Stop,2h 20m,"9,105"
350,Vistara,New Delhi,Mumbai,18:55,21:15,"Mon, 6 Jun",Non Stop,2h 20m,"9,105"
351,Air India,New Delhi,Mumbai,15:05,18:10,"Mon, 6 Jun",1 Stop,3h 05m,"9,105"
352,Vistara,New Delhi,Mumbai,14:20,16:30,"Mon, 6 Jun",Non Stop,2h 10m,"9,630"
353,Vistara,New Delhi,Mumbai,18:10,23:05,"Mon, 6 Jun",1 Stop,4h 55m,"9,767"
354,Vistara,New Delhi,Mumbai,18:10,"06:15
+ 1 day","Mon, 6 Jun",1 Stop,12h 05m,"9,767"
355,Vistara,New Delhi,Mumbai,18:10,"09:40
+ 1 day","Mon, 6 Jun",1 Stop,15h 30m,"9,767"
356,Go First,New Delhi,Mumbai,20:45,22:55,"Mon, 6 Jun",Non Stop,2h 10m,"9,839"
357,IndiGo,New Delhi,Mumbai,08:30,15:55,"Mon, 6 Jun",1 Stop,7h 25m,"9,892"
358,IndiGo,New Delhi,Mumbai,07:20,15:55,"Mon, 6 Jun",1 Stop,8h 35m,"9,892"
359,IndiGo,New Delhi,Mumbai,13:00,21:50,"Mon, 6 Jun",1 Stop,8h 50m,"9,892"
360,IndiGo,New Delhi,Mumbai,21:05,"07:10
+ 1 day","Mon, 6 Jun",1 Stop,10h 05m,"9,892"
361,Vistara,New Delhi,Mumbai,21:30,23:30,"Mon, 6 Jun",Non Stop,2h 00m,"10,155"
362,Vistara,New Delhi,Mumbai,09:30,11:35,"Mon, 6 Jun",Non Stop,2h 05m,"10,155"
363,Vistara,New Delhi,Mumbai,20:40,22:50,"Mon, 6 Jun",Non Stop,2h 10m,"10,155"
364,Vistara,New Delhi,Mumbai,21:20,"06:15
+ 1 day","Mon, 6 Jun",1 Stop,8h 55m,"10,292"
365,Vistara,New Delhi,Mumbai,21:20,"09:40
+ 1 day","Mon, 6 Jun",1 Stop,12h 20m,"10,292"
366,Vistara,New Delhi,Mumbai,06:30,23:05,"Mon, 6 Jun",1 Stop,16h 35m,"10,292"
367,Vistara,New Delhi,Mumbai,06:30,"06:15
+ 1 day","Mon, 6 Jun",1 Stop,23h 45m,"10,292"
368,Vistara,New Delhi,Mumbai,21:20,"23:05
+ 1 day","Mon, 6 Jun",1 Stop,25h 45m,"10,292"
369,IndiGo,New Delhi,Mumbai,14:45,"00:05
+ 1 day","Mon, 6 Jun",1 Stop,9h 20m,"10,312"
370,Go First,New Delhi,Mumbai,07:00,09:15,"Mon, 6 Jun",Non Stop,2h 15m,"10,731"
371,Go First,New Delhi,Mumbai,10:55,13:10,"Mon, 6 Jun",Non Stop,2h 15m,"10,731"
372,IndiGo,New Delhi,Mumbai,05:05,13:20,"Mon, 6 Jun",1 Stop,8h 15m,"10,732"
373,Vistara,New Delhi,Mumbai,08:50,11:10,"Mon, 6 Jun",Non Stop,2h 20m,"10,995"
374,IndiGo,New Delhi,Mumbai,17:00,"00:05
+ 1 day","Mon, 6 Jun",1 Stop,7h 05m,"11,152"
375,Vistara,New Delhi,Mumbai,17:45,20:05,"Mon, 6 Jun",Non Stop,2h 20m,"11,520"
376,IndiGo,New Delhi,Mumbai,05:45,12:50,"Mon, 6 Jun",1 Stop,7h 05m,"11,572"
377,Air India,New Delhi,Mumbai,08:40,"09:40
+ 1 day","Mon, 6 Jun",1 Stop,25h 00m,"11,592"
378,Go First,New Delhi,Mumbai,06:00,08:10,"Mon, 6 Jun",Non Stop,2h 10m,"11,677"
379,Air Asia,New Delhi,Mumbai,09:35,"00:20
+ 1 day","Mon, 6 Jun",1 Stop,14h 45m,"11,836"
380,Go First,New Delhi,Mumbai,06:05,10:20,"Mon, 6 Jun",1 Stop,4h 15m,"11,912"
381,Go First,New Delhi,Mumbai,20:05,"02:40
+ 1 day","Mon, 6 Jun",1 Stop,6h 35m,"11,912"
382,Go First,New Delhi,Mumbai,06:05,15:00,"Mon, 6 Jun",1 Stop,8h 55m,"11,912"
383,IndiGo,New Delhi,Mumbai,00:15,05:30,"Mon, 6 Jun",1 Stop,5h 15m,"11,992"
384,IndiGo,New Delhi,Mumbai,05:20,10:35,"Mon, 6 Jun",1 Stop,5h 15m,"11,992"
385,IndiGo,New Delhi,Mumbai,22:15,"05:30
+ 1 day","Mon, 6 Jun",1 Stop,7h 15m,"11,992"
386,IndiGo,New Delhi,Mumbai,05:15,13:15,"Mon, 6 Jun",1 Stop,8h 00m,"11,992"
387,IndiGo,New Delhi,Mumbai,22:15,"08:00
+ 1 day","Mon, 6 Jun",1 Stop,9h 45m,"11,992"
388,IndiGo,New Delhi,Mumbai,20:55,"07:25
+ 1 day","Mon, 6 Jun",1 Stop,10h 30m,"11,992"
389,Vistara,New Delhi,Mumbai,05:55,15:50,"Mon, 6 Jun",1 Stop,9h 55m,"12,045"
390,IndiGo,New Delhi,Mumbai,11:15,16:55,"Mon, 6 Jun",1 Stop,5h 40m,"12,202"
391,Vistara,New Delhi,Mumbai,07:30,09:45,"Mon, 6 Jun",Non Stop,2h 15m,"12,255"
392,Air India,New Delhi,Mumbai,05:15,09:20,"Mon, 6 Jun",1 Stop,4h 05m,"12,255"
393,IndiGo,New Delhi,Mumbai,17:50,22:10,"Mon, 6 Jun",1 Stop,4h 20m,"12,359"
394,Air India,New Delhi,Mumbai,12:40,18:10,"Mon, 6 Jun",1 Stop,5h 30m,"12,360"
395,IndiGo,New Delhi,Mumbai,19:35,"00:20
+ 1 day","Mon, 6 Jun",1 Stop,4h 45m,"12,412"
396,IndiGo,New Delhi,Mumbai,17:20,"00:20
+ 1 day","Mon, 6 Jun",1 Stop,7h 00m,"12,412"
397,IndiGo,New Delhi,Mumbai,19:35,"05:30
+ 1 day","Mon, 6 Jun",1 Stop,9h 55m,"12,412"
398,IndiGo,New Delhi,Mumbai,06:30,15:45,"Mon, 6 Jun",1 Stop,9h 15m,"12,622"
399,Air India,New Delhi,Mumbai,05:20,16:25,"Mon, 6 Jun",2 Stop(s),11h 05m,"12,635"
400,IndiGo,New Delhi,Mumbai,10:10,17:25,"Mon, 6 Jun",1 Stop,7h 15m,"12,727"
401,Vistara,New Delhi,Mumbai,18:00,"15:50
+ 1 day","Mon, 6 Jun",1 Stop,21h 50m,"13,095"
402,IndiGo,New Delhi,Mumbai,00:15,08:00,"Mon, 6 Jun",1 Stop,7h 45m,"13,252"
403,SpiceJet,New Delhi,Mumbai,15:30,21:45,"Mon, 6 Jun",1 Stop,6h 15m,"13,400"
404,SpiceJet,New Delhi,Mumbai,12:05,18:50,"Mon, 6 Jun",1 Stop,6h 45m,"13,403"
405,IndiGo,New Delhi,Mumbai,04:45,11:20,"Mon, 6 Jun",1 Stop,6h 35m,"13,462"
406,SpiceJet,New Delhi,Mumbai,16:55,"10:35
+ 1 day","Mon, 6 Jun",1 Stop,17h 40m,"13,507"
407,Air India,New Delhi,Mumbai,22:00,"08:05
+ 1 day","Mon, 6 Jun",1 Stop,10h 05m,"13,620"
408,Air India,New Delhi,Mumbai,10:45,"00:35
+ 1 day","Mon, 6 Jun",1 Stop,13h 50m,"13,620"
409,Air India,New Delhi,Mumbai,10:45,"08:05
+ 1 day","Mon, 6 Jun",1 Stop,21h 20m,"13,620"
410,Air India,New Delhi,Mumbai,22:00,"00:35
+ 2 days","Mon, 6 Jun",1 Stop,26h 35m,"13,620"
411,IndiGo,New Delhi,Mumbai,13:35,19:40,"Mon, 6 Jun",1 Stop,6h 05m,"13,672"
412,Go First,New Delhi,Mumbai,12:50,21:00,"Mon, 6 Jun",1 Stop,8h 10m,"14,037"
413,Air India,New Delhi,Mumbai,22:00,"16:35
+ 1 day","Mon, 6 Jun",1 Stop,18h 35m,"14,040"
414,IndiGo,New Delhi,Mumbai,06:30,11:20,"Mon, 6 Jun",1 Stop,4h 50m,"14,092"
415,Go First,New Delhi,Mumbai,16:50,"02:40
+ 1 day","Mon, 6 Jun",1 Stop,9h 50m,"14,538"
416,Air India,New Delhi,Mumbai,16:45,"12:05
+ 1 day","Mon, 6 Jun",1 Stop,19h 20m,"14,701"
417,Air India,New Delhi,Mumbai,21:15,"11:35
+ 1 day","Mon, 6 Jun",1 Stop,14h 20m,"14,735"
418,IndiGo,New Delhi,Mumbai,09:50,15:45,"Mon, 6 Jun",1 Stop,5h 55m,"14,932"
419,IndiGo,New Delhi,Mumbai,09:50,19:40,"Mon, 6 Jun",1 Stop,9h 50m,"14,932"
420,Vistara,New Delhi,Mumbai,10:20,23:30,"Mon, 6 Jun",1 Stop,13h 10m,"14,985"
421,Vistara,New Delhi,Mumbai,17:10,"11:15
+ 1 day","Mon, 6 Jun",1 Stop,18h 05m,"15,038"
422,Air India,New Delhi,Mumbai,21:15,"08:35
+ 1 day","Mon, 6 Jun",1 Stop,11h 20m,"15,300"
423,Air India,New Delhi,Mumbai,21:15,"10:35
+ 1 day","Mon, 6 Jun",1 Stop,13h 20m,"15,300"
424,Air India,New Delhi,Mumbai,21:15,"21:05
+ 1 day","Mon, 6 Jun",1 Stop,23h 50m,"15,300"
425,Vistara,New Delhi,Mumbai,13:20,18:20,"Mon, 6 Jun",1 Stop,5h 00m,"15,510"
426,Air India,New Delhi,Mumbai,07:05,16:25,"Mon, 6 Jun",1 Stop,9h 20m,"15,825"
427,SpiceJet,New Delhi,Mumbai,05:45,18:20,"Mon, 6 Jun",1 Stop,12h 35m,"15,986"
428,Vistara,New Delhi,Mumbai,17:50,23:30,"Mon, 6 Jun",1 Stop,5h 40m,"16,035"
429,Vistara,New Delhi,Mumbai,18:40,"14:45
+ 1 day","Mon, 6 Jun",1 Stop,20h 05m,"16,140"
430,Go First,New Delhi,Mumbai,05:00,14:20,"Mon, 6 Jun",1 Stop,9h 20m,"16,218"
431,Air India,New Delhi,Mumbai,10:45,16:35,"Mon, 6 Jun",1 Stop,5h 50m,"16,245"
432,Air India,New Delhi,Mumbai,20:40,"08:05
+ 1 day","Mon, 6 Jun",1 Stop,11h 25m,"16,560"
433,Vistara,New Delhi,Mumbai,07:00,23:30,"Mon, 6 Jun",1 Stop,16h 30m,"16,560"
434,SpiceJet,New Delhi,Mumbai,14:50,"13:35
+ 1 day","Mon, 6 Jun",1 Stop,22h 45m,"16,960"
435,IndiGo,New Delhi,Mumbai,07:20,13:45,"Mon, 6 Jun",1 Stop,6h 25m,"17,504"
436,Vistara,New Delhi,Mumbai,13:40,"11:15
+ 1 day","Mon, 6 Jun",1 Stop,21h 35m,"17,558"
437,Vistara,New Delhi,Mumbai,17:10,22:20,"Mon, 6 Jun",1 Stop,5h 10m,"19,290"
438,Go First,New Delhi,Mumbai,10:40,18:40,"Mon, 6 Jun",1 Stop,8h 00m,"19,394"
439,SpiceJet,New Delhi,Mumbai,16:35,"13:35
+ 1 day","Mon, 6 Jun",1 Stop,21h 00m,"20,006"
440,Go First,New Delhi,Mumbai,10:40,19:50,"Mon, 6 Jun",1 Stop,9h 10m,"20,234"
441,Air India,New Delhi,Mumbai,06:10,21:05,"Mon, 6 Jun",1 Stop,14h 55m,"21,285"
442,Vistara,New Delhi,Mumbai,13:40,22:20,"Mon, 6 Jun",1 Stop,8h 40m,"21,810"
443,Go First,New Delhi,Mumbai,05:20,10:45,"Mon, 6 Jun",1 Stop,5h 25m,"21,846"
444,Air India,New Delhi,Mumbai,16:45,"08:35
+ 1 day","Mon, 6 Jun",1 Stop,15h 50m,"22,860"
445,SpiceJet,New Delhi,Mumbai,06:25,13:35,"Mon, 6 Jun",1 Stop,7h 10m,"23,158"
446,SpiceJet,New Delhi,Mumbai,06:25,16:10,"Mon, 6 Jun",1 Stop,9h 45m,"23,158"
447,Go First,New Delhi,Mumbai,05:20,11:30,"Mon, 6 Jun",1 Stop,6h 10m,"24,734"
448,SpiceJet,New Delhi,Mumbai,09:50,16:10,"Mon, 6 Jun",1 Stop,6h 20m,"24,944"
449,SpiceJet,New Delhi,Mumbai,09:25,16:10,"Mon, 6 Jun",1 Stop,6h 45m,"25,784"
450,Air India,New Delhi,Mumbai,16:15,"08:05
+ 1 day","Mon, 6 Jun",1 Stop,15h 50m,"28,005"
451,Air Asia,New Delhi,Mumbai,14:50,19:50,"Sun, 5 Jun",1 Stop,5h 00m,"8,052"
452,Go First,New Delhi,Mumbai,06:00,08:10,"Sun, 5 Jun",Non Stop,2h 10m,"8,053"
453,Go First,New Delhi,Mumbai,07:00,09:15,"Sun, 5 Jun",Non Stop,2h 15m,"8,053"
454,Go First,New Delhi,Mumbai,10:55,13:10,"Sun, 5 Jun",Non Stop,2h 15m,"8,053"
455,SpiceJet,New Delhi,Mumbai,20:00,"10:30
+ 1 day","Sun, 5 Jun",1 Stop,14h 30m,"8,053"
456,IndiGo,New Delhi,Mumbai,07:20,09:25,"Sun, 5 Jun",Non Stop,2h 05m,"8,054"
457,IndiGo,New Delhi,Mumbai,23:35,"01:40
+ 1 day","Sun, 5 Jun",Non Stop,2h 05m,"8,054"
458,IndiGo,New Delhi,Mumbai,02:00,04:10,"Sun, 5 Jun",Non Stop,2h 10m,"8,054"
459,IndiGo,New Delhi,Mumbai,08:00,10:20,"Sun, 5 Jun",Non Stop,2h 20m,"8,054"
460,IndiGo,New Delhi,Mumbai,09:35,12:00,"Sun, 5 Jun",Non Stop,2h 25m,"8,054"
461,Vistara,New Delhi,Mumbai,07:30,09:45,"Sun, 5 Jun",Non Stop,2h 15m,"8,055"
462,Vistara,New Delhi,Mumbai,08:50,11:10,"Sun, 5 Jun",Non Stop,2h 20m,"8,055"
463,Air India,New Delhi,Mumbai,21:15,23:35,"Sun, 5 Jun",Non Stop,2h 20m,"8,055"
464,Air Asia,New Delhi,Mumbai,04:25,06:35,"Sun, 5 Jun",Non Stop,2h 10m,"8,085"
465,Air India,New Delhi,Mumbai,07:00,09:05,"Sun, 5 Jun",Non Stop,2h 05m,"8,265"
466,IndiGo,New Delhi,Mumbai,21:45,"00:10
+ 1 day","Sun, 5 Jun",Non Stop,2h 25m,"8,474"
467,Vistara,New Delhi,Mumbai,09:30,11:35,"Sun, 5 Jun",Non Stop,2h 05m,"8,580"
468,Vistara,New Delhi,Mumbai,06:30,"06:15
+ 1 day","Sun, 5 Jun",1 Stop,23h 45m,"8,717"
